R812359,R865251
R547167,R148253
R583752,R714988
R632541,R643496
R915969,R127067
R271771,R353440
R836859,R160585
R934654,R437761
R319559,R698460
R573045,R712308
R946881,R573607
R494762,R728281
R951694,R783739
R722640,R325382
R937422,R466580
R762643,R712969
R992911,R672028
R390351,R803060
R496337,R824261
R233575,R630369
R775489,R182060
R524578,R156676
R125162,R232174
R822327,R865631
R489750,R975026
R388485,R491216
R927771,R559040
R137934,R130241
R263117,R201609
R658053,R883262
R441182,R752442
R478061,R204495
R135167,R548702
R356001,R723925
R188382,R743777
R858876,R711302
R959130,R900862
R262404,R654101
R680346,R284100
R521703,R177022
R123887,R705940
R134660,R343150
R331293,R335900
R790808,R867521
R360307,R320745
R984404,R379427
R325044,R164318
R697428,R935427
R959108,R908132
R547557,R394237
R854854,R404071
R299105,R146653
R942670,R711714
R268100,R939240
R887245,R899098
R374324,R531822
R420119,R430903
R313076,R815868
R884183,R858778
R673006,R420588
R828812,R516229
R592780,R578921
R403886,R626258
R880412,R598864
R716731,R240796
R567713,R599003
R446120,R836430
R617553,R729551
R253228,R987902
R534603,R650973
R129788,R530713
R603093,R222185
R367072,R761753
R944264,R478459
R297740,R921884
R607834,R343004
R561525,R701976
R445794,R277440
R719091,R940619
R652101,R914195
R568580,R271717
R844656,R557980
R148575,R183345
R819359,R443922
R483772,R353523
R871681,R479813
R136891,R436240
R406689,R423489
R233640,R578470
R937739,R989508
R176420,R148733
R449076,R165708
R942523,R246102
R425752,R352256
R550145,R688107
R163247,R401338
R375060,R867498
R771672,R700030
R232826,R291554
R368380,R614335
R737479,R230794
R238554,R610268
R679611,R312978
R545553,R804337
R386602,R864932
R205717,R989021
R843480,R844309
R694090,R889723
R424312,R294650
R729747,R465946
R434133,R613201
R393106,R696263
R737528,R468895
R587784,R246364
R483298,R414431
R168135,R841656
R348737,R744922
R204704,R475116
R677880,R983706
R202547,R727532
R938430,R341784
R251801,R126472
R208897,R385038
R381079,R933979
R519464,R660450
R414934,R760858
R110137,R257004
R194261,R694155
R662150,R426185
R992611,R649249
R410718,R624770
R514212,R299845
R588549,R320989
R719840,R305591
R567961,R495270
R523416,R248964
R559318,R625466
R706345,R503113
R785397,R957945
R308730,R668110
R767656,R293245
R628588,R818257
R870940,R768172
R694225,R138069
R611345,R693640
R429195,R397142
R187740,R951469
R512174,R779801
R850803,R714949
R706041,R742195
R876245,R885593
R724290,R621476
R415323,R300091
R641232,R980023
R161096,R405976
R592321,R544036
R182051,R407153
R886492,R458700
R145634,R110282
R546467,R353937
R149554,R344647
R698121,R848038
R952122,R420180
R811554,R127758
R354615,R960427
R541646,R365716
R421809,R588211
R129386,R329332
R162155,R338007
R836487,R881451
R179808,R284784
R350341,R734515
R223571,R707521
R448363,R290776
R596978,R876449
R612003,R761731
R603977,R481712
R128592,R342657
R665188,R968648
R452907,R305926
R129534,R949321
R259824,R634122
R466399,R122132
R543077,R447322
R723688,R297520
R738223,R590977
R369503,R984373
R894037,R987285
R833993,R572868
R822321,R149670
R563908,R734581
R690468,R644333
R798818,R657092
R110037,R117072
R515071,R489134
R492176,R815038
R173415,R809639
R281999,R281507
R367710,R826997
R423556,R935715
R945973,R520351
R134309,R177705
R448428,R401244
R515651,R895663
R766159,R477261
R787393,R864060
R353640,R239943
R587933,R140969
R705970,R645811
R346389,R855000
R660323,R534702
R152768,R716684
R863257,R569338
R741246,R181636
R961266,R148728
R418787,R914110
R929632,R203456
R626682,R964186
R618721,R510811
R920069,R706881
R241642,R438230
R301771,R196979
R124815,R773183
R484363,R827398
R141589,R944467
R680652,R310016
R812760,R730653
R452069,R343906
R524081,R324891
R665570,R485315
R761978,R527977
R928181,R226609
R514007,R929848
R969302,R676489
R890879,R540850
R377994,R478367
R766628,R522008
R847198,R287665
R584801,R710450
R514434,R985741
R916896,R711030
R100014,R880851
R702238,R713900
R486659,R344202
R878482,R696619
R953265,R472754
R989749,R773456
R279524,R987923
R610472,R160750
R257368,R696126
R521470,R492544
R433034,R234910
R307800,R811568
R966445,R313026
R892633,R435455
R224241,R570121
R531574,R233620
R974326,R670066
R131794,R683068
R669862,R704260
R956068,R472846
R272104,R908710
R398202,R183407
R985322,R335534
R765317,R686604
R112787,R837362
R138756,R974606
R962220,R157431
R254667,R845574
R422031,R727422
R329611,R334522
R993666,R462092
R366070,R190598
R788110,R778915
R711843,R854688
R992995,R442089
R875140,R737408
R306383,R128754
R301650,R737662
R673891,R459918
R482994,R964205
R648184,R868698
R539729,R678901
R580463,R361555
R360507,R850450
R818185,R870197
R964715,R377504
R481768,R708970
R736809,R291903
R869451,R615749
R274221,R655971
R825635,R170944
R607616,R913831
R463732,R324755
R815798,R319481
R351155,R622163
R489427,R101119
R743626,R993380
R484972,R623394
R281528,R614375
R993187,R590601
R582907,R720859
R665658,R200841
R218948,R135188
R197589,R680835
R951570,R820610
R151303,R705834
R549805,R706618
R514371,R877439
R229861,R636487
R838145,R875988
R503663,R475485
R354624,R771386
R488311,R616773
R171677,R604776
R116306,R193027
R305510,R283710
R492243,R184696
R895830,R256510
R676418,R781193
R673938,R879211
R334000,R542421
R550189,R167620
R503537,R146822
R187481,R692500
R400043,R640064
R441799,R747453
R185737,R738374
R223879,R315170
R856434,R660031
R567206,R185879
R435241,R224884
R506786,R225755
R424305,R718809
R492817,R317649
R367650,R184485
R504797,R496652
R845759,R720417
R992376,R559820
R339812,R871136
R968349,R594858
R311242,R820163
R791074,R452638
R768510,R425351
R400804,R109074
R392698,R527843
R242767,R937093
R580597,R744767
R985903,R946429
R762958,R737258
R112867,R211079
R709934,R794978
R939346,R643329
R339715,R141838
R353698,R246749
R198223,R105380
R331234,R112927
R736482,R472591
R846685,R113163
R503657,R157163
R883689,R849165
R696613,R882382
R187737,R739911
R277171,R351035
R546964,R856977
R895993,R325215
R172473,R538332
R731420,R201990
R842845,R445471
R433934,R421405
R460716,R740434
R674619,R703303
R654853,R466104
R593085,R282662
R662316,R315469
R198899,R780200
R506068,R208987
R524352,R246639
R510767,R903492
R826837,R720612
R162023,R256676
R290615,R706014
R990531,R928749
R153763,R701596
R853155,R743980
R718074,R342620
R153486,R669609
R626402,R872963
R421278,R403358
R418641,R848024
R240562,R607676
R730670,R884071
R928000,R742823
R376686,R803456
R536725,R542849
R712360,R855315
R369697,R152706
R735326,R575697
R809418,R840805
R616304,R696937
R239060,R541783
R999943,R115641
R727172,R413624
R752885,R860344
R965631,R978626
R944287,R921143
R379323,R148093
R320984,R388034
R503563,R391145
R146172,R460169
R886449,R649764
R788812,R376034
R635142,R107417
R902158,R707356
R849964,R274867
R475264,R498363
R140700,R227559
R654263,R900074
R245998,R958910
R336314,R934991
R444465,R365490
R996799,R322712
R354181,R915878
R938651,R736062
R349367,R854999
R679009,R438490
R177023,R707192
R163398,R558847
R757855,R784910
R232573,R628598
R440218,R827867
R172942,R868926
R715602,R103638
R978704,R861578
R106635,R245465
R845085,R445049
R465516,R507110
R597443,R762124
R385712,R297142
R564955,R459562
R273612,R442368
R675833,R517741
R782157,R316048
R601783,R137332
R481484,R645407
R549394,R295046
R505871,R369148
R767577,R762501
R203685,R996551
R432477,R722542
R825105,R877265
R658152,R611049
R243740,R659399
R132824,R844207
R175324,R260604
R965168,R955976
R546561,R121022
R894930,R188608
R166759,R999415
R410338,R416404
R681846,R371488
R970800,R971238
R173949,R637329
R327521,R858845
R910748,R945014
R982321,R864587
R492267,R984107
R126230,R669641
R858440,R238565
R162291,R469986
R804900,R288865
R799640,R363434
R359323,R566618
R162460,R236016
R496369,R271558
R852535,R521183
R720391,R478360
R195945,R228273
R550686,R867525
R466176,R418842
R902706,R902322
R228481,R793175
R603564,R871668
R728312,R614843
R583631,R902537
R169013,R945270
R738061,R194969
R896654,R393714
R167086,R212168
R972603,R665185
R262178,R171770
R864922,R810623
R332227,R861802
R702710,R261055
R127385,R538097
R986606,R505256
R352824,R914768
R453646,R616347
R963700,R222458
R981333,R385994
R968192,R144047
R626575,R351850
R777338,R931910
R584869,R301194
R299969,R372820
R284518,R810675
R564550,R559303
R229935,R705165
R637700,R975083
R292847,R600858
R139983,R326526
R989964,R856820
R290492,R480819
R186682,R404340
R455013,R465751
R371487,R732280
R764335,R154948
R874536,R516542
R767270,R975232
R230119,R292368
R548709,R315718
R948095,R215780
R631933,R359602
R940628,R681128
R769726,R271945
R728935,R231403
R857504,R822775
R582936,R570468
R235006,R139609
R821952,R294856
R295245,R283401
R497537,R591542
R257346,R669207
R961402,R755958
R256957,R873548
R444278,R661657
R213481,R447096
R349335,R465149
R954438,R436313
R965992,R680188
R383870,R193833
R668442,R410776
R317673,R348390
R592342,R202642
R945394,R930062
R984128,R209684
R644744,R233840
R407076,R529432
R109214,R226022
R507741,R570017
R528063,R156648
R718445,R163094
R412720,R199914
R128707,R745268
R131581,R583978
R658566,R200688
R944381,R194216
R685760,R188021
R990758,R646683
R598944,R130083
R176685,R738755
R111845,R255202
R773071,R269448
R326301,R982799
R403051,R805384
R921465,R232876
R510975,R736044
R198014,R132981
R781036,R879623
R624797,R285248
R576416,R738791
R803939,R897401
R860364,R933076
R563418,R613066
R629283,R656909
R646844,R978756
R971740,R216128
R350495,R882542
R148526,R655307
R521153,R670192
R986230,R393104
R464070,R411503
R321437,R849108
R316158,R842326
R164842,R728153
R794273,R328393
R134538,R426015
R262248,R993794
R265160,R899698
R276599,R480990
R922676,R986856
R178925,R945907
R178173,R707872
R834646,R900670
R928598,R854148
R725369,R927241
R556026,R595547
R997789,R508498
R908431,R704333
R404234,R531406
R121319,R492479
R358963,R414187
R293977,R246422
R565662,R275189
R401863,R749356
R139626,R206913
R863662,R350400
R718137,R318013
R942736,R906904
R639590,R783306
R301627,R801954
R718799,R118455
R287669,R304512
R747560,R323268
R767666,R563099
R631252,R942919
R699655,R162574
R702183,R360310
R385797,R422655
R893647,R890737
R403556,R880859
R944600,R577907
R522589,R761597
R664820,R773775
R692697,R120118
R356654,R892086
R200367,R530919
R991156,R903395
R117212,R249404
R265379,R386158
R267072,R311358
R799090,R577683
R306590,R938130
R817904,R945648
R882473,R575696
R571825,R466784
R223859,R232591
R536504,R180208
R363528,R478811
R204820,R477618
R438426,R671948
R100604,R574998
R305171,R993859
R736898,R358904
R189833,R369807
R497335,R374869
R756918,R973093
R226560,R645527
R129293,R638898
R275649,R832468
R824432,R409526
R579028,R225135
R758460,R459188
R930285,R128737
R388091,R777498
R861166,R334675
R277732,R562939
R488842,R257613
R553791,R740541
R117988,R220232
R638079,R300824
R968416,R355410
R528341,R364812
R798032,R727052
R383057,R371096
R478625,R283777
R632982,R437155
R359194,R233582
R661240,R521741
R638762,R718383
R772046,R229010
R794985,R498177
R480511,R878098
R287757,R859549
R176182,R375698
R114162,R266440
R457433,R701051
R386357,R925264
R920783,R636583
R130699,R349255
R378236,R298292
R590235,R666794
R803526,R172925
R690382,R655851
R724604,R743632
R342720,R323826
R405291,R602043
R696446,R773628
R705190,R293213
R449348,R436713
R576960,R147092
R392377,R431456
R821529,R960753
R123299,R644613
R844190,R438910
R342967,R990624
R308065,R403576
R302570,R229539
R376144,R842219
R982636,R778141
R365860,R264601
R113124,R379510
R414497,R599783
R748830,R267948
R367671,R704100
R952803,R847848
R301749,R982547
R273225,R134275
R568430,R168713
R908784,R347039
R746819,R632764
R548286,R634321
R429020,R472934
R733116,R695034
R328588,R608136
R403393,R169690
R204386,R221945
R351890,R282224
R757796,R764471
R312518,R301204
R902934,R109254
R982848,R684235
R982631,R895890
R404041,R874939
R525191,R203851
R179263,R489383
R162201,R416779
R244594,R902178
R414425,R786741
R352538,R163288
R462069,R732980
R875991,R170225
R308454,R211597
R902578,R496964
R896635,R130036
R236635,R597336
R576115,R481230
R319424,R937748
R336812,R847962
R968325,R728812
R225510,R378805
R160869,R777856
R453136,R356891
R514103,R431498
R647415,R325431
R214327,R934332
R335356,R152643
R566084,R631551
R850851,R838840
R777125,R489798
R881156,R609413
R240989,R632904
R448711,R193996
R227069,R499729
R767425,R891027
R227518,R981093
R844549,R681630
R949337,R684651
R156995,R804199
R702310,R684884
R231457,R559722
R424053,R729320
R387649,R594386
R190800,R921218
R606660,R876864
R217661,R569715
R827013,R632466
R497367,R770380
R589012,R862302
R499096,R752407
R972582,R463237
R749376,R998998
R322002,R470021
R271935,R839670
R495865,R180335
R924073,R743735
R627125,R463838
R239925,R615192
R309867,R669129
R886181,R460219
R997704,R683869
R397883,R611729
R239828,R252754
R446520,R999140
R991111,R827177
R901035,R888878
R528511,R949120
R210166,R633735
R227405,R363130
R555691,R719769
R678759,R369333
R353773,R211817
R442176,R367396
R180313,R198537
R505009,R306510
R313359,R417259
R501113,R716187
R209725,R864583
R205027,R392616
R880614,R271927
R527087,R573294
R623370,R191609
R244147,R759351
R585812,R691599
R438866,R814701
R994361,R883231
R668000,R725464
R607885,R621841
R982456,R181554
R756122,R919616
R255241,R744811
R144118,R698771
R151777,R474859
R376537,R649256
R179422,R972775
R445411,R201111
R686733,R153136
R731690,R343891
R232525,R149605
R717450,R566770
R144783,R542346
R136359,R999486
R446631,R443372
R737175,R963758
R532593,R629916
R935805,R198275
R975809,R296658
R410991,R824390
R417328,R110817
R959067,R717384
R585705,R332031
R507455,R510544
R598995,R103753
R166105,R814169
R924075,R608690
R930598,R539188
R498768,R357732
R942676,R490474
R148354,R913873
R467999,R149734
R278020,R942062
R471582,R438746
R846178,R516556
R487837,R513160
R287611,R377121
R227081,R233962
R446170,R198757
R644268,R900404
R267489,R882047
R393716,R977151
R472985,R983970
R268884,R158956
R301577,R174391
R357346,R500150
R857172,R872790
R467367,R526360
R254765,R540136
R564973,R185138
R640227,R411577
R958893,R837065
R663554,R354502
R505328,R969478
R551986,R301059
R524446,R136924
R438423,R815088
R860373,R815310
R479368,R324330
R924309,R852014
R140843,R929822
R682225,R541600
R526282,R742428
R841584,R573401
R367022,R899420
R669852,R561136
R770430,R219898
R331543,R901431
R677526,R304272
R475030,R454281
R684586,R188826
R186829,R611186
R879841,R922732
R554399,R342698
R946947,R814642
R708247,R435305
R307995,R340650
R791202,R288783
R187956,R292861
R267190,R400975
R512956,R395303
R579081,R931893
R940731,R781490
R761784,R635900
R767047,R954263
R550785,R286638
R283204,R507492
R820733,R407381
R346179,R822794
R770657,R332435
R868136,R621065
R400445,R708913
R318928,R663340
R950964,R378320
R792439,R198377
R550340,R840696
R149013,R939316
R858069,R759824
R924074,R910147
R159339,R221166
R129346,R609660
R331706,R937730
R823725,R738651
R930451,R716024
R293222,R122608
R539431,R944772
R602990,R747742
R114829,R812353
R686301,R581194
R750244,R725850
R679133,R712441
R461303,R872498
R895673,R767750
R840632,R693744
R878150,R628233
R527161,R794880
R734805,R687909
R409849,R487014
R936571,R536323
R375094,R603348
R146889,R421403
R791895,R307520
R215197,R487485
R105693,R454384
R260199,R237911
R713122,R311496
R920070,R672208
R785792,R844108
R738603,R941011
R259170,R770580
R969333,R652526
R778884,R588894
R202369,R721216
R452334,R408706
R374939,R555940
R209463,R424373
R814623,R584543
R436327,R680796
R998036,R625007
R606012,R383182
R437212,R460392
R101974,R670098
R884445,R330008
R332430,R237646
R309361,R422642
R927994,R599965
R174254,R531726
R991704,R730506
R787474,R825632
R524277,R759031
R341333,R569798
R582075,R415551
R653412,R725567
R609696,R186959
R635910,R925506
R377635,R836015
R645027,R546434
R158676,R732862
R983799,R126294
R950260,R672776
R433888,R834656
R902566,R256450
R969002,R574341
R189261,R745684
R295145,R891549
R151587,R854246
R902341,R304935
R279503,R222983
R470288,R678418
R795724,R375317
R552412,R858425
R133196,R389565
R109899,R333673
R315494,R241362
R192628,R406806
R216137,R129192
R789175,R278184
R819927,R557321
R686340,R371411
R943513,R525854
R428555,R462735
R495650,R644441
R528242,R868884
R415420,R699283
R485125,R402688
R430259,R236215
R387149,R785770
R965667,R619563
R520122,R617898
R174028,R429150
R654515,R111487
R153265,R238211
R573277,R216947
R603974,R902066
R157288,R911426
R732463,R941572
R857986,R198725
R566973,R701935
R979841,R509423
R915830,R877834
R415738,R478684
R197853,R403624
R816327,R162070
R367973,R658050
R718265,R449871
R660924,R422827
R415505,R913808
R115043,R958294
R871271,R868949
R752106,R987679
R761161,R980168
R292843,R305346
R298872,R459483
R616438,R872573
R393847,R300628
R503599,R593266
R838938,R989902
R580291,R771527
R420334,R430834
R833920,R607652
R155879,R118946
R485930,R714451
R670705,R189452
R179288,R751571
R390454,R658119
R133016,R549929
R962554,R259887
R759119,R217366
R605900,R813464
R423241,R228044
R665166,R397202
R606295,R682382
R882353,R887095
R666935,R662952
R373214,R439117
R256225,R662365
R510898,R866543
R931365,R825532
R230113,R138146
R916588,R346728
R966577,R875208
R474634,R158242
R263227,R707489
R720869,R828993
R423188,R362632
R440567,R108880
R884968,R789071
R204238,R270140
R528578,R370402
R164690,R974645
R712592,R662503
R913187,R633146
R826696,R358080
R530000,R659302
R354486,R719974
R534165,R351397
R748338,R316392
