R715531,R967891
R728137,R193299
R613481,R798018
R680148,R600234
R987641,R312908
R654810,R536086
R478519,R783272
R221357,R259267
R957752,R395124
R166065,R992502
R657039,R118310
R315242,R528356
R814545,R293832
R330761,R716278
R215452,R655757
R105691,R604103
R628478,R240111
R576375,R414018
R272166,R540500
R752617,R780117
R681345,R603455
R521961,R528082
R565553,R682101
R136627,R124625
R839840,R211289
R355067,R964314
R215201,R946950
R718407,R771528
R718148,R596577
R459405,R672045
R338014,R533512
R959753,R594915
R534704,R969360
R783695,R716455
R896523,R113001
R118791,R210059
R384518,R351207
R194592,R144507
R786831,R203768
R164671,R824976
R960768,R216749
R227196,R196442
R833644,R263986
R770398,R411425
R736883,R320170
R301128,R141619
R150519,R472219
R929603,R307249
R578343,R812659
R270415,R854403
R439319,R312204
R385820,R228934
R553117,R604411
R184229,R935975
R260581,R609878
R889600,R803318
R572957,R875119
R683696,R786072
R654149,R468125
R625755,R823066
R949814,R605443
R705619,R950909
R889646,R602007
R730127,R589098
R793353,R858318
R735073,R848272
R651780,R627439
R775729,R994413
R982704,R104081
R158599,R389595
R138974,R218078
R740188,R620527
R118085,R601758
R677734,R323550
R389791,R927647
R921603,R395437
R444505,R999473
R177160,R970756
R781947,R375979
R558385,R485060
R124121,R157890
R204482,R993653
R663207,R338872
R342346,R260501
R908890,R314571
R727807,R246032
R393236,R867882
R548768,R930586
R745410,R707276
R969135,R235198
R692091,R212741
R575077,R593853
R942526,R480237
R663813,R685840
R129251,R718504
R129598,R555976
R784243,R805615
R511987,R504082
R987621,R249663
R412819,R316647
R775375,R294705
R421765,R982814
R124119,R672948
R657460,R649746
R632501,R920677
R652352,R827346
R637783,R191324
R657076,R451975
R204840,R256718
R131054,R241318
R166604,R895950
R860078,R814133
R184854,R464004
R244308,R948984
R477607,R658048
R434417,R274562
R522264,R839482
R872076,R424288
R797042,R982779
R967860,R718352
R579473,R784235
R591372,R759221
R484992,R380299
R375023,R607039
R111352,R511882
R443595,R611913
R381557,R279128
R982013,R847806
R459700,R164784
R918766,R139104
R349034,R418845
R914160,R733328
R228659,R708865
R252771,R927829
R166010,R696698
R225112,R732117
R254361,R926655
R724653,R348749
R681501,R347285
R523440,R973355
R267439,R878785
R772531,R134304
R718161,R706480
R298967,R902752
R182236,R798974
R854737,R521757
R535059,R269690
R438552,R715305
R918679,R828883
R108348,R321797
R457119,R434380
R413329,R123253
R109779,R715685
R584012,R188021
R584181,R586210
R554085,R441143
R508242,R737553
R447801,R585164
R505568,R775708
R863678,R818471
R801205,R685114
R225697,R553813
R691734,R712364
R912158,R164995
R563611,R432548
R803534,R516790
R760165,R467878
R564885,R529341
R963295,R524623
R502063,R979262
R659437,R617708
R390399,R398252
R909633,R305706
R348656,R161907
R276664,R638277
R284387,R272042
R653150,R613848
R221858,R890714
R470775,R890643
R261687,R445422
R439402,R595134
R136315,R504222
R500992,R322636
R382421,R737876
R724566,R483071
R388757,R445759
R916636,R950514
R179474,R273069
R988441,R972394
R945192,R571684
R737595,R469758
R661284,R782009
R717405,R427694
R394700,R257002
R941550,R318644
R468137,R915688
R852672,R527038
R684383,R449609
R851242,R697340
R553513,R643556
R372900,R254411
R786675,R810615
R962973,R631608
R256038,R810482
R507190,R678784
R629395,R942708
R312339,R158593
R799859,R100968
R792369,R311838
R392705,R391346
R657308,R387322
R466252,R717715
R792590,R638390
R264560,R727272
R306370,R734269
R288508,R471621
R849374,R543556
R985143,R462113
R120117,R745404
R160881,R595739
R691410,R498418
R496620,R905037
R979449,R703570
R546283,R707479
R255262,R227711
R693435,R156880
R726445,R388801
R521523,R909498
R995741,R917277
R208818,R144067
R375266,R725592
R944188,R704608
R540493,R475691
R983894,R500225
R432913,R706252
R575953,R479988
R609139,R538868
R667478,R303725
R360428,R689727
R643559,R374473
R939547,R238905
R883977,R378109
R184763,R748347
R686171,R339826
R209589,R811207
R139933,R829285
R668187,R142355
R203602,R966386
R244472,R147865
R498935,R316378
R901511,R959064
R381130,R157123
R754300,R762528
R787262,R457510
R834669,R569064
R390266,R302674
R802967,R642201
R542499,R410629
R202363,R786012
R361565,R780624
R643258,R424658
R265864,R840088
R428350,R700086
R303752,R442323
R189277,R207761
R668386,R938115
R664027,R939829
R294250,R292972
R335918,R242126
R781538,R577060
R110456,R839845
R457520,R210819
R377007,R913374
R500930,R212057
R294405,R539923
R660397,R239766
R877765,R875964
R102325,R585990
R980320,R409249
R601809,R994911
R834345,R575989
R350758,R503472
R852250,R982425
R236685,R231615
R247840,R712803
R560438,R562602
R726314,R589991
R251275,R324829
R938600,R912012
R443369,R715439
R106921,R933083
R329865,R666611
R512008,R728757
R486148,R759022
R190512,R102979
R419578,R173349
R846876,R793897
R819069,R998548
R349295,R855083
R618221,R547619
R690922,R579888
R961751,R875502
R551903,R915140
R842314,R191738
R536426,R505049
R767751,R863537
R130857,R349903
R658987,R651974
R730100,R472515
R920384,R294838
R239060,R736257
R716954,R446937
R182574,R599705
R907570,R772206
R287465,R563914
R847915,R440068
R933121,R504568
R413736,R654023
R720838,R975307
R347302,R523714
R498909,R849533
R209352,R278108
R571852,R766850
R448101,R201463
R167719,R989629
R307939,R188566
R395434,R902862
R460147,R502112
R366729,R233736
R432569,R845602
R724151,R359419
R327712,R733619
R502508,R662050
R955404,R209854
R305409,R162787
R742404,R444942
R573258,R890701
R460198,R373998
R447352,R333752
R467891,R421097
R481539,R810452
R172083,R258302
R380938,R679525
R765623,R984595
R437372,R913761
R493302,R548557
R652067,R776525
R597055,R643994
R632931,R385561
R886944,R977404
R484478,R838203
R421039,R442995
R102653,R673353
R251364,R937151
R925128,R195780
R199477,R872898
R623587,R364158
R487025,R757252
R901540,R815535
R974868,R625784
R383403,R817593
R111644,R966359
R796441,R122419
R732228,R878358
R790027,R189409
R434170,R402330
R131603,R927466
R743694,R131810
R523403,R829658
R686868,R367294
R442740,R840710
R889711,R773469
R404722,R958673
R219876,R715649
R198936,R801861
R498094,R857704
R711597,R239077
R683391,R540155
R325024,R320542
R569997,R117920
R738944,R940310
R294916,R265608
R179726,R523106
R507256,R885540
R123626,R586740
R798899,R314291
R353243,R229474
R707281,R889262
R141972,R759867
R481470,R279135
R954881,R799579
R224931,R950470
R879103,R971061
R421476,R335614
R250150,R387564
R211937,R458138
R844755,R474708
R699697,R731710
R979711,R462480
R593891,R965669
R615867,R907586
R717785,R399638
R236768,R624642
R793717,R962523
R863707,R230455
R312717,R203313
R669596,R449301
R472091,R855709
R316360,R257686
R192589,R628871
R713130,R201629
R748637,R515185
R284728,R967089
R505587,R625027
R198138,R790438
R849557,R428343
R429391,R836542
R175795,R470366
R610467,R905295
R506114,R338239
R747407,R741329
R937413,R240097
R938755,R600985
R795356,R785071
R609852,R480353
R633458,R312529
R645150,R446039
R713958,R504799
R621682,R666366
R832700,R528127
R938910,R560949
R686120,R427265
R497414,R993878
R266519,R326565
R896156,R901107
R102378,R356480
R531868,R952025
R614934,R310469
R179306,R748934
R746176,R871496
R933552,R546308
R677361,R817436
R798486,R958794
R666517,R663166
R271837,R858663
R626244,R653066
R795614,R201533
R371245,R833123
R651931,R633316
R926428,R958356
R226815,R359672
R577341,R492940
R497147,R815127
R179615,R909953
R383965,R769361
R459801,R629092
R378262,R577551
R984694,R446737
R925464,R107915
R277234,R806992
R884932,R322316
R159457,R607157
R500503,R615700
R190936,R698625
R925781,R149390
R285455,R735774
R323686,R931733
R368523,R445797
R731010,R280909
R431222,R151396
R660980,R237997
R253129,R727120
R211689,R367455
R517620,R658247
R902297,R532572
R608180,R937691
R738053,R777277
R736241,R138005
R163285,R284909
R794565,R899935
R124420,R353934
R192003,R922781
R694578,R283737
R136520,R138068
R941036,R902541
R805101,R546057
R442105,R192313
R547562,R935788
R831369,R929642
R683983,R249630
R568899,R335080
R362859,R215594
R704890,R705772
R731286,R104821
R712450,R216973
R512143,R870409
R615711,R343879
R787517,R166110
R559341,R826189
R935486,R361703
R463926,R413185
R305070,R531153
R171249,R383776
R689302,R396892
R278860,R636092
R107519,R140306
R860024,R567685
R199200,R943606
R356843,R413987
R872270,R743544
R906598,R275502
R462336,R904073
R910931,R118375
R725401,R715061
R362347,R328523
R894182,R724674
R140181,R751313
R525378,R224570
R867838,R247342
R638302,R189630
R143496,R138557
R631064,R756328
R569663,R332260
R899909,R563062
R122139,R321375
R548899,R736696
R773227,R201713
R460494,R974727
R240923,R653213
R405217,R767564
R635489,R336915
R898184,R805400
R829441,R488961
R917959,R606334
R677238,R819595
R270342,R697481
R696035,R960924
R667632,R888111
R887365,R310199
R505599,R239580
R155980,R204775
R507638,R361118
R594569,R995114
R241870,R574306
R350928,R962601
R727358,R968435
R489717,R649245
R170038,R910177
R748581,R205039
R514554,R160766
R636026,R735944
R507739,R794407
R775980,R211182
R233316,R660178
R374539,R979254
R511038,R177005
R514768,R397320
R761216,R990935
R640551,R641039
R685486,R577462
R269142,R518053
R390252,R169525
R341285,R100867
R552818,R162975
R997299,R891715
R920075,R536812
R616849,R714677
R682180,R173949
R789780,R739110
R224565,R676855
R322995,R739837
R861574,R713687
R618433,R224461
R107269,R812159
R738319,R399293
R135038,R606556
R168077,R987566
R268495,R117376
R840414,R618364
R187120,R825320
R810359,R652764
R885182,R530388
R586657,R588481
R178524,R360983
R152167,R267946
R119859,R530010
R203573,R331751
R883096,R241978
R623864,R618826
R592408,R696005
R685900,R356901
R347110,R863638
R881332,R644345
R231719,R537589
R199493,R212814
R257415,R646270
R428368,R800285
R775326,R500212
R896347,R111628
R448215,R537127
R845884,R368838
R351926,R952794
R150934,R465274
R106091,R145862
R596571,R969869
R195980,R664019
R623609,R973813
R713389,R860607
R917531,R285921
R167334,R391358
R368864,R258700
R827116,R377601
R788744,R844415
R432795,R779653
R271511,R965784
R133259,R389550
R216686,R920230
R927111,R803034
R818868,R233709
R138434,R763024
R554981,R376144
R809813,R914067
R534165,R942473
R580541,R523522
R646683,R920306
R816397,R174947
R610149,R153261
R543173,R662483
R698532,R934891
R849686,R361174
R296230,R490960
R289585,R455970
R208207,R801349
R980363,R881811
R912676,R256482
R354813,R386847
R197146,R883482
R489955,R850039
R617189,R596690
R276095,R419035
R322490,R455062
R690499,R641973
R998229,R113094
R705937,R600731
R592291,R156194
R316881,R464211
R880239,R116901
R358972,R738607
R774817,R284141
R621042,R326579
R961289,R151590
R647769,R371494
R804382,R198386
R521426,R144701
R443923,R197768
R947495,R681332
R576933,R563909
R444206,R359207
R675026,R409926
R867785,R348203
R175176,R171878
R145205,R838408
R961933,R595137
R442170,R225767
R320595,R409452
R835476,R548583
R822791,R318440
R286128,R307639
R217917,R995130
R315521,R588790
R369713,R483985
R611512,R683539
R998750,R322096
R122942,R923757
R360327,R521070
R540707,R600052
R938524,R771078
R221845,R411869
R157127,R306638
R358099,R575909
R747555,R720169
R493609,R750009
R892566,R569276
R835918,R963628
R552079,R961896
R830537,R878293
R703277,R814619
R972756,R399683
R234258,R828040
R531014,R462868
R194540,R658884
R721054,R414266
R592583,R755897
R309790,R618069
R755197,R645669
R597663,R930743
R367158,R810515
R446624,R857568
R537300,R768996
R891594,R476974
R224467,R678150
R466751,R128605
R991378,R668614
R137062,R140265
R753640,R159605
R757561,R913041
R754053,R698986
R456269,R405774
R894319,R731228
R890114,R670856
R501641,R176626
R297058,R403272
R925772,R715636
R714224,R506013
R630781,R765048
R655731,R137744
R588469,R910999
R776541,R561805
R163603,R139771
R570464,R205732
R149167,R982673
R795997,R119004
R516338,R897709
R759869,R708989
R204952,R568847
R451956,R291630
R721838,R897357
R201496,R742659
R574580,R132469
R419425,R238148
R749618,R795567
R313517,R216138
R686886,R816233
R641120,R385084
R456437,R740264
R891017,R893770
R262205,R916656
R839349,R567219
R474447,R744714
R514136,R889659
R934723,R176669
R314416,R293360
R447673,R318712
R102412,R805738
R512621,R126825
R461690,R177040
R274356,R538969
R163499,R730152
R338394,R622306
R996496,R730937
R557586,R172226
R641971,R286340
R445826,R863202
R465609,R854358
R303670,R491923
R215757,R354249
R360133,R637042
R637672,R493190
R403655,R828368
R803259,R304535
R144638,R195197
R205339,R210842
R919732,R122670
R856648,R371347
R151738,R765175
R889481,R814278
R536681,R557065
R492477,R934542
R616703,R452543
R542432,R918768
R593870,R107329
R959859,R263132
R345320,R461755
R650086,R953497
R446111,R460676
R611518,R858845
R596459,R907692
R119315,R925811
R940178,R541712
R262597,R912859
R831329,R763839
R882265,R215531
R496875,R171723
R780824,R437660
R386450,R198026
R388374,R562297
R477490,R526590
R885422,R884981
R663888,R858159
R276398,R611235
R770357,R275133
R357436,R277860
R991909,R610378
R123712,R289804
R317710,R105738
R579879,R442732
R623658,R272947
R636422,R321732
R906251,R930198
R704151,R141172
R994814,R877269
R660396,R857071
R516102,R876416
R239162,R992601
R624128,R812121
R927074,R245119
R910165,R113329
R381056,R290593
R186028,R451059
R743793,R554003
R768429,R378067
R555890,R278179
R241616,R832354
R205326,R252577
R320728,R594470
R188868,R138499
R595476,R895678
R732815,R453945
R578945,R678432
R731007,R938784
R891056,R979962
R562389,R162650
R456923,R967754
R655877,R454411
R604315,R733778
R481581,R569509
R538255,R159877
R433072,R615892
R737658,R373645
R974761,R996051
R680755,R855671
R841514,R528749
R216263,R977942
R543564,R665606
R593664,R496999
R217233,R764224
R103811,R345595
R882597,R620729
R108108,R236210
R360540,R745590
R517642,R629388
R100101,R827698
R995922,R936085
R743035,R295631
R588808,R786124
R672393,R393070
R872145,R686500
R726159,R271601
R310092,R591593
R292143,R727517
R397688,R533422
R876566,R188241
R757246,R558833
R932022,R107057
R515728,R199626
R142176,R977043
R547583,R181033
R972228,R843876
R631952,R326874
R744326,R847741
R968018,R794255
R500256,R284685
R289484,R611828
R494925,R832663
R906576,R854431
R164867,R151835
R731948,R753484
R361705,R958870
R770321,R329263
R308868,R204832
R375955,R711817
R473970,R316591
R472177,R751471
R662016,R864332
R454168,R520892
R396586,R210612
R357057,R972921
R765438,R664414
R151929,R175442
R248454,R357304
R836441,R142180
R809393,R183483
R474230,R188394
R449596,R380992
R354502,R700736
R842556,R377265
R126971,R422639
R220278,R549353
R205061,R406154
R860329,R658393
R497152,R461379
R261029,R650379
R430452,R704906
R778956,R481897
R745558,R805523
R237922,R676786
R868785,R812855
R572306,R293732
R444700,R234871
R575326,R212288
R814877,R359736
R637453,R772301
R680036,R939904
R248395,R322309
R593078,R661681
R274109,R787065
R270965,R333425
R171262,R396997
R781579,R538001
R759834,R456992
R590514,R280598
R145298,R368220
R685265,R856967
R472784,R195274
R234491,R458705
R542202,R674187
R888862,R158961
R898295,R137555
R845101,R380668
R247194,R256894
R496720,R477174
R792026,R242068
R832710,R192652
R308863,R242350
R960035,R361761
R621143,R919346
R726013,R160177
R907735,R551480
R491225,R492082
R313438,R829031
R240355,R162204
R787010,R609875
R681484,R139266
R907694,R304580
R862963,R355912
R954877,R465353
R353947,R302085
R791344,R971670
R836656,R274704
R443086,R329148
R558037,R784668
R874573,R198316
R149346,R196329
R975524,R104425
R547458,R592959
R341420,R684440
R924980,R308429
R732429,R578549
R901602,R830454
R307693,R701771
R132097,R307984
R298163,R586275
R131824,R225233
R516943,R865760
R325942,R625135
R385903,R841732
R924883,R363690
R191574,R697490
R784213,R258328
R929408,R643444
R651521,R642567
R296821,R728404
R739774,R879999
R287882,R288256
R606299,R723865
R978814,R301826
R840209,R902272
R917960,R212717
R455585,R615142
R301314,R134197
R898055,R529049
R990342,R426465
R255919,R930268
R747851,R353785
R283206,R957751
R691230,R967281
R174067,R687726
R376170,R424598
R884483,R866479
R245201,R480501
R998260,R120214
R473740,R834384
R783358,R722283
R933289,R804856
R375747,R380481
R441646,R885774
R584027,R284406
R482637,R495802
R903518,R693579
R873513,R729450
R782172,R150270
R840505,R239318
R983488,R919773
R538343,R438139
R659218,R280750
R522348,R793850
R797991,R744682
R124206,R540408
R733685,R945080
R834464,R116099
R427756,R350458
R223856,R371037
R233510,R577080
R729939,R623690
R535075,R434941
R914293,R873438
R179916,R667066
R317463,R722119
R321874,R420618
R180846,R250349
R446704,R701009
R354998,R610819
R537516,R662748
R423608,R207254
R488419,R998425
R917652,R470571
R156158,R277146
R378410,R968516
R982460,R585438
R207944,R564263
R111401,R593418
R422028,R804581
R794115,R273275
R118207,R681325
R809710,R249138
R438187,R899139
R612718,R461591
R331927,R824411
R257942,R527606
R409152,R300803
R193012,R330209
R757788,R979813
R931024,R726922
R203435,R294980
R782456,R340888
R556547,R288171
R796547,R953792
R195113,R398382
R379742,R308669
R201027,R739262
R437652,R313221
R279454,R699525
R410138,R105560
R321754,R384531
R177146,R232997
R810738,R579225
R858193,R685062
R341243,R184989
R144407,R187333
R942097,R889179
R926962,R435185
R235675,R234631
R120132,R739395
R149436,R228982
R875905,R654867
R959109,R145609
R580476,R790373
R194707,R183933
R386258,R972279
R372791,R273519
R199952,R133431
R302476,R263970
R198682,R332024
R447777,R553528
R861157,R729179
