R383696,R154250
R328643,R106875
R304463,R662610
R286081,R147752
R633718,R126317
R146182,R908965
R119231,R914334
R752671,R728262
R743254,R726966
R702891,R168081
R485982,R359512
R981159,R580765
R227739,R449057
R609132,R365231
R292333,R744953
R680879,R591721
R301799,R163598
R156434,R293244
R478190,R361209
R173465,R151365
R397869,R641918
R384269,R952946
R845467,R756194
R670237,R551385
R984139,R619395
R181269,R487347
R954705,R837065
R154751,R200022
R127140,R189821
R761990,R529601
R470972,R861082
R683717,R689432
R682104,R456583
R376747,R919418
R271935,R694876
R467613,R243650
R459887,R165976
R226008,R305565
R632949,R559111
R648754,R245935
R904801,R259887
R363419,R101940
R758241,R837715
R865952,R745400
R274691,R676379
R675492,R594386
R800961,R485801
R596367,R622490
R760671,R219841
R100578,R723162
R620858,R110156
R634271,R770808
R425844,R136852
R381769,R609534
R740641,R216172
R172817,R103892
R231599,R555031
R695858,R571804
R867530,R603034
R923118,R749131
R872930,R524238
R122599,R284772
R839860,R104132
R757393,R422653
R531384,R549707
R277007,R139494
R901941,R619489
R328887,R818557
R599683,R914618
R134473,R398647
R994727,R174003
R276109,R419261
R415972,R205228
R427052,R669021
R135959,R421898
R406319,R651173
R243051,R492939
R854196,R596298
R218674,R412573
R292463,R475353
R460673,R837560
R756477,R627995
R805911,R386122
R506322,R654793
R964508,R507375
R318370,R176009
R233130,R383957
R269764,R514637
R208148,R124085
R229962,R353796
R418835,R879342
R437383,R568176
R856466,R933949
R536365,R597835
R605925,R194587
R849085,R526729
R242070,R384032
R556084,R128184
R813768,R646438
R187746,R413263
R709963,R494360
R966550,R626511
R134599,R447528
R900234,R813352
R880564,R527122
R136356,R990896
R606552,R787528
R184923,R533485
R252799,R437076
R758660,R776286
R179571,R529920
R363143,R224924
R164450,R148313
R875238,R232654
R109490,R971014
R933600,R105312
R103200,R849817
R322269,R728198
R827267,R587908
R955250,R434058
R475819,R704515
R539015,R567470
R928364,R791366
R427608,R639270
R861280,R878900
R691838,R848141
R618692,R570126
R464653,R220632
R881519,R837423
R685121,R129940
R848156,R445879
R729836,R753800
R393851,R781763
R660148,R762486
R808024,R163711
R277841,R574163
R126188,R718449
R998235,R534416
R565230,R342905
R465224,R320422
R511151,R875335
R849827,R908763
R872110,R154793
R597373,R350178
R696596,R136695
R428110,R917270
R387200,R580938
R435778,R118613
R965790,R754596
R711885,R938875
R594677,R153601
R545926,R323132
R751602,R441304
R205154,R402380
R428831,R402237
R281258,R121713
R566934,R548006
R620892,R812699
R966445,R878395
R210275,R305694
R908828,R403132
R292574,R126879
R286070,R676013
R210264,R879694
R486295,R777344
R960503,R380126
R718799,R678382
R919604,R557478
R431971,R510699
R414797,R474004
R709426,R538010
R265131,R810293
R623801,R677145
R328009,R498543
R562929,R354665
R169179,R746584
R501622,R693975
R227593,R670057
R852245,R418413
R105966,R513479
R113352,R277918
R992760,R257973
R249131,R171101
R180354,R543240
R318768,R194749
R843688,R132302
R867332,R567839
R552412,R428668
R707379,R834149
R816310,R641641
R413781,R151291
R978271,R358555
R630438,R811246
R249661,R757071
R827341,R118073
R917922,R859271
R498364,R926983
R475205,R270231
R321367,R545937
R939456,R725388
R780811,R293128
R381207,R287152
R287966,R527782
R181645,R293487
R809538,R854828
R510838,R835818
R910620,R214281
R168406,R774250
R593099,R174793
R330022,R963233
R476496,R268667
R994187,R924961
R332361,R684177
R119855,R238073
R441066,R995621
R740385,R840065
R680524,R195617
R773440,R757291
R851613,R644067
R364316,R246007
R488094,R470256
R671612,R693701
R128134,R417483
R215298,R459840
R981839,R917121
R772118,R326287
R388783,R966146
R862995,R942750
R611511,R746935
R335209,R741838
R928057,R153288
R873714,R518174
R394065,R474107
R972904,R850717
R311928,R380588
R577214,R415081
R675173,R675994
R184349,R594568
R254740,R584949
R964926,R108974
R959839,R746244
R945882,R931521
R994270,R544547
R632703,R511221
R991766,R691025
R113790,R878446
R460812,R258305
R781074,R267454
R570364,R117852
R226563,R860446
R732308,R232860
R208404,R542976
R681579,R377088
R779428,R314998
R262810,R200616
R749622,R508459
R866368,R202317
R314078,R238453
R965288,R528096
R466516,R274563
R666063,R382707
R222587,R776435
R973716,R634869
R143668,R247389
R908579,R784240
R301473,R424343
R724710,R313947
R317864,R729810
R903777,R222864
R856304,R274531
R958882,R271904
R499432,R390177
R764335,R171462
R306855,R256651
R692808,R136620
R586474,R154322
R590611,R730881
R760519,R989436
R694310,R590425
R377192,R241932
R469390,R740864
R210743,R505883
R605890,R729687
R859307,R171766
R819731,R935008
R830384,R819350
R738510,R979449
R352619,R907303
R413601,R619916
R827170,R109964
R571171,R374392
R907986,R338007
R298843,R299275
R663067,R363985
R949448,R221359
R654938,R164865
R627778,R541377
R295814,R830123
R807314,R516802
R992514,R175396
R480962,R733659
R281817,R269219
R227203,R643206
R747279,R438919
R804310,R102894
R693913,R111993
R440294,R141306
R986340,R601051
R509750,R317616
R787071,R893328
R817781,R655859
R310178,R704037
R970255,R276574
R739614,R915802
R726691,R122850
R542290,R211410
R688502,R594282
R124399,R529721
R549923,R546755
R956917,R495903
R608760,R425295
R900560,R916196
R818784,R113438
R481753,R236110
R109415,R245460
R234533,R672313
R644883,R722745
R328158,R192183
R234856,R718767
R845948,R609258
R948248,R556685
R886187,R414237
R900798,R387904
R555654,R291286
R360874,R990234
R488383,R817873
R145381,R221636
R413099,R160293
R297740,R460275
R796565,R743308
R582979,R253466
R796687,R805336
R470628,R490457
R944689,R840130
R396231,R675700
R285622,R565328
R284682,R462318
R469549,R460419
R118761,R740907
R538619,R638696
R348958,R478879
R833393,R150507
R860456,R645601
R142860,R639052
R140946,R387430
R558121,R847119
R179242,R296126
R459441,R919866
R879388,R595999
R532743,R303909
R525619,R102226
R313928,R965845
R878794,R834970
R464070,R606949
R458862,R682223
R229619,R503430
R863499,R535396
R181432,R703490
R147203,R550738
R123057,R453955
R852876,R752957
R465404,R673666
R321885,R547864
R542444,R573652
R426187,R361511
R232265,R612146
R894037,R507313
R918542,R672884
R724932,R605739
R911979,R976101
R294688,R328646
R286956,R174483
R373856,R600675
R453337,R816503
R449472,R494339
R350397,R118909
R406377,R966758
R428923,R650727
R997484,R873898
R600880,R489818
R413836,R411040
R248740,R482632
R764285,R490977
R319897,R614551
R130900,R176493
R655379,R887928
R566478,R372974
R274370,R426286
R244377,R683648
R355794,R120717
R473516,R941218
R762410,R943448
R369842,R618970
R913257,R191550
R936056,R505191
R692250,R193486
R498972,R328919
R633290,R830393
R479126,R415672
R358361,R798571
R549378,R806263
R588676,R892533
R759349,R435343
R684339,R831313
R350283,R822773
R219065,R764378
R268125,R145066
R188810,R331265
R444513,R577098
R304516,R960110
R712138,R732840
R612263,R289967
R691724,R371779
R805516,R655275
R326286,R129447
R979273,R661191
R535257,R727604
R744789,R438249
R645821,R445683
R267342,R466657
R788850,R418966
R659585,R546020
R155040,R807206
R222145,R590877
R804601,R803407
R100152,R136346
R155431,R691987
R495449,R276281
R437939,R992513
R338943,R573792
R104178,R212342
R990685,R929459
R335517,R119455
R680765,R521461
R533056,R461630
R101762,R847295
R710418,R899786
R681018,R851030
R801551,R208900
R896881,R604258
R542381,R697169
R575318,R292356
R296180,R647665
R462691,R547792
R456412,R973183
R339496,R954076
R581527,R681311
R609852,R328548
R596553,R304673
R436806,R604934
R121786,R538842
R233714,R140926
R927213,R427130
R384592,R353612
R918688,R892709
R411154,R848647
R370109,R171031
R227537,R920381
R872686,R308282
R260893,R257341
R332841,R317392
R252875,R507833
R414337,R458914
R468176,R232100
R576876,R397832
R924495,R847642
R890904,R928498
R942669,R717085
R801674,R583158
R899343,R315480
R737288,R792268
R569808,R614168
R842250,R386269
R102987,R827309
R527939,R316744
R770845,R382455
R218807,R879287
R248761,R729018
R913832,R717563
R230768,R319645
R441908,R858723
R902509,R446884
R617821,R771386
R560066,R247961
R898594,R548990
R851801,R614755
R499556,R990177
R434302,R341297
R314223,R280740
R759508,R381435
R462064,R589460
R914953,R920200
R993011,R964275
R759431,R996779
R210202,R630181
R335935,R382104
R300193,R664337
R330085,R709879
R888390,R155352
R961537,R518501
R707311,R606456
R956566,R337918
R885221,R885821
R587200,R927966
R226574,R207650
R109673,R996384
R412814,R198721
R490142,R787355
R374467,R261486
R515491,R826453
R738682,R400257
R394347,R206948
R764073,R405508
R563280,R460631
R964986,R672448
R931374,R803697
R789051,R246538
R832018,R544165
R415839,R988604
R984878,R660128
R309987,R604675
R791096,R429223
R595558,R263864
R427738,R995163
R499381,R973678
R253793,R306104
R569568,R853487
R561138,R534308
R521554,R668396
R380900,R670031
R749205,R119771
R361053,R724547
R138889,R419975
R348267,R508665
R931102,R744390
R656522,R429059
R732143,R889233
R650069,R324023
R878257,R947549
R755554,R722816
R832565,R662365
R996978,R737130
R680233,R130175
R520129,R125769
R788986,R990295
R445504,R817777
R256991,R359070
R720315,R105064
R581409,R841091
R948841,R429175
R628347,R484799
R239595,R905756
R930714,R338428
R787515,R744223
R114513,R624254
R743193,R814169
R282173,R563091
R907216,R785908
R996899,R652236
R941627,R951923
R484050,R263064
R897214,R164695
R420253,R161624
R674385,R682795
R769870,R887119
R468271,R863947
R860101,R105416
R858937,R542284
R108584,R443716
R884366,R839614
R864846,R297531
R849061,R522426
R403556,R123771
R746908,R738949
R300821,R289414
R583882,R102553
R391484,R289323
R750698,R993441
R409749,R950247
R774603,R945862
R192843,R620655
R443070,R560302
R609306,R642008
R111184,R160348
R219327,R307909
R130714,R221677
R207144,R150598
R286774,R208254
R419179,R899190
R462306,R837193
R611098,R707933
R628665,R532855
R225906,R318223
R780243,R418247
R676669,R125030
R730114,R702193
R177758,R510678
R304876,R308933
R179985,R101549
R171180,R669095
R233285,R385081
R589052,R245388
R883763,R361367
R852869,R257198
R798032,R953129
R688941,R499771
R414776,R760153
R989178,R322788
R984014,R429234
R732507,R701586
R467828,R781412
R322589,R145611
R617908,R614997
R595316,R396295
R586904,R151658
R163080,R986034
R193012,R397849
R980255,R256014
R308247,R715407
R648747,R317032
R401816,R733200
R221131,R835629
R599851,R629802
R694679,R763867
R973099,R619738
R766013,R302922
R615120,R368192
R765809,R920757
R237157,R581129
R732825,R461197
R747642,R326753
R889016,R878483
R215160,R954835
R679835,R690126
R363755,R750498
R337534,R502284
R754062,R369957
R319023,R860251
R618468,R588458
R696536,R818645
R492049,R575153
R740507,R275035
R107429,R218638
R580702,R368748
R441801,R581382
R890081,R680581
R810543,R376872
R560897,R898895
R956608,R923405
R902480,R805366
R952161,R448624
R224527,R620376
R167687,R553909
R149277,R295106
R453825,R946213
R128959,R499126
R168488,R986900
R321237,R652913
R456776,R581440
R898961,R653431
R969867,R277974
R714691,R328604
R943256,R435839
R924624,R389764
R924206,R154074
R822178,R803456
R452730,R834517
R527908,R107702
R331791,R169546
R866435,R634560
R147313,R525521
R773054,R706141
R363618,R245172
R267230,R674005
R550205,R740011
R132778,R430321
R817552,R473444
R620701,R594084
R343366,R977784
R951658,R468144
R174813,R555946
R101793,R218752
R582252,R179406
R690319,R557655
R678230,R652571
R979241,R456308
R151324,R641385
R856864,R539482
R945739,R224727
R433373,R824621
R922833,R481757
R508419,R719829
R760722,R886950
R463079,R274951
R404775,R489053
R567934,R278400
R910220,R717933
R191870,R186194
R404568,R546706
R802889,R424905
R862535,R397550
R342381,R534688
R629283,R849821
R834606,R438991
R582127,R805256
R962845,R211467
R981149,R455911
R769927,R734526
R688814,R112775
R857370,R826001
R388711,R698781
R698676,R560460
R830210,R508337
R232501,R451693
R376071,R154219
R480867,R794363
R217813,R978636
R951358,R577325
R128956,R290212
R620546,R629209
R498558,R282492
R603372,R415200
R386976,R393805
R918632,R458467
R746668,R437426
R774772,R477892
R393926,R258759
R414425,R183345
R555278,R949118
R786912,R151745
R182728,R839720
R707510,R824399
R904942,R727494
R338538,R876177
R776101,R958861
R763956,R841478
R612294,R649884
R990384,R554878
R208379,R438847
R917606,R985779
R871397,R899412
R634857,R261365
R532780,R693397
R484347,R463566
R632271,R636223
R921673,R409592
R469709,R943942
R350119,R968719
R780932,R333225
R509818,R934901
R784877,R831527
R496597,R759172
R886181,R823506
R429944,R701847
R377049,R682123
R775142,R779218
R885561,R997470
R466525,R840709
R791911,R545388
R287498,R756278
R975253,R807705
R906916,R383219
R624728,R322082
R923858,R856853
R424432,R739476
R921543,R599041
R622067,R279125
R192133,R686954
R823920,R212666
R605240,R162956
R294192,R559040
R666748,R651784
R249606,R310513
R185382,R481172
R738139,R896880
R470488,R644040
R328256,R850844
R499911,R580725
R156057,R978906
R673616,R590112
R977184,R262678
R703841,R832207
R883211,R366967
R478882,R621191
R899666,R980284
R733313,R281079
R292641,R928645
R901314,R342078
R590663,R910721
R102555,R534172
R292102,R457697
R506394,R295685
R142982,R881721
R716274,R698420
R871964,R412411
R920695,R353726
R680082,R412287
R608586,R807477
R164747,R350374
R346538,R701035
R127709,R598289
R183181,R672235
R835253,R341921
R228968,R983350
R517956,R244178
R208141,R773755
R864530,R735435
R333520,R322924
R283671,R928901
R750859,R322970
R854313,R653450
R563629,R319185
R113728,R193053
R518491,R722362
R223466,R684921
R181962,R296014
R888499,R496910
R923383,R219909
R988062,R732142
R587554,R100517
R690190,R114558
R507586,R801426
R102281,R859224
R477866,R890517
R755126,R120579
R250681,R173833
R232022,R230794
R467439,R472657
R192478,R483004
R828752,R682815
R754398,R519971
R352220,R780122
R545072,R442880
R500385,R624841
R200997,R359939
R579122,R481886
R486884,R731514
R331400,R736986
R522674,R424662
R281209,R601035
R797963,R244522
R837564,R485357
R893346,R993694
R449973,R774925
R337503,R189267
R642655,R688583
R104508,R350654
R590519,R626730
R294109,R502934
R399133,R104976
R745204,R348458
R127026,R534409
R358011,R129387
R762754,R810793
R891596,R914582
R900273,R146022
R510632,R994191
R767603,R986378
R746587,R745134
R765047,R484476
R242013,R115068
R876063,R665942
R757036,R241261
R501796,R141197
R665731,R605379
R443098,R931179
R796209,R227082
R452890,R784039
R730535,R308745
R828566,R717249
R471399,R176690
R323994,R481643
R741660,R889824
R339360,R573039
R732224,R882735
R700132,R280937
R632115,R235972
R964454,R662496
R778560,R612745
R617387,R523234
R957915,R727045
R683203,R670373
R489046,R819939
R805687,R720863
R924593,R739338
R541056,R864850
R274950,R673287
R545704,R526532
R329862,R502080
R901556,R968807
R712244,R995282
R742307,R160105
R765673,R443931
R237222,R553160
R462335,R336679
R783188,R289546
R158131,R952364
R439497,R902652
R672976,R591026
R753670,R507886
R830726,R956296
R879562,R584059
R322390,R518944
R783475,R108916
R303005,R482634
R533194,R855305
R128893,R138619
R428158,R237278
R931115,R475730
R121189,R678977
R101779,R795758
R466009,R605669
R231212,R962030
R440656,R312791
R129124,R897542
R744201,R796005
R656153,R347049
R648601,R230437
R150038,R153062
R623785,R538641
R135372,R185752
R948262,R160303
R114854,R725342
R515011,R600518
R171563,R941749
R909612,R392839
R130659,R953149
R879891,R308010
R269434,R682110
R603234,R607037
R182179,R418126
R392119,R877385
R207317,R170556
R802583,R687297
R587784,R914196
R813188,R268301
R101698,R680083
R155880,R918770
R731785,R988439
R470200,R174943
R516583,R356451
R765587,R375951
R391505,R286499
R225401,R617722
R744503,R933311
R738683,R333738
R124900,R324172
R811278,R284487
R318936,R969840
R281348,R753091
R241983,R922516
R724594,R398146
R183536,R533532
R119532,R123397
R981218,R920490
R811606,R996258
R134123,R723008
R796949,R440161
R852926,R589632
R392361,R922149
R994339,R594660
R419854,R770441
R773003,R476489
R777694,R352863
R487092,R656544
R782471,R301708
R411634,R611770
R321263,R269132
R905670,R791574
R139478,R789911
R424299,R124434
R245596,R594890
R978275,R404183
R388611,R519139
R705853,R577092
R427001,R422477
R568633,R564946
R733269,R527555
R686336,R212641
R465767,R307292
R288538,R998071
R268354,R227006
R380617,R426195
R774007,R185783
R740135,R672473
R507922,R771251
R244491,R468072
R525392,R921323
R381470,R400665
R115734,R597978
R607543,R424402
R728021,R911512
R312020,R428772
R243717,R905735
R936218,R870700
R180224,R172358
R323638,R613252
R589688,R933990
R615443,R713330
R226643,R537746
R590164,R361406
R848275,R200836
R299724,R586617
R884362,R887486
R340732,R448470
R831909,R742756
R130033,R617159
R567938,R139464
R159339,R694594
R210935,R873726
R505177,R698989
R875999,R535456
R300071,R110908
R702306,R692210
R133649,R259317
R639047,R256321
R356893,R443233
R494578,R283463
R717108,R247649
R899344,R634877
R916992,R632904
R223408,R758962
R942659,R481480
R644634,R555043
R172183,R291601
R106151,R591791
R803422,R666754
R228156,R362321
R880242,R565424
R197565,R103211
R563228,R117539
R820697,R138999
R755806,R997962
R696888,R507947
R450027,R848190
R543819,R654622
R749720,R104757
R807142,R472272
R230793,R919962
R676947,R296378
R480265,R670167
R642804,R709618
R776767,R364661
R739450,R395202
R880714,R259609
R816049,R416047
R170553,R627222
R261380,R442927
R965112,R948137
R286807,R928789
R937146,R717607
R560416,R191877
R229298,R477261
R470607,R241702
R603400,R776627
